Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,1929.59891905857,1710.30058243722,1458.10146892635,2220.51518327186,2202.85831038471,2630.84935382822,2928.89692611996,3296.91634805083,3419.49352868739,3431.56813468335,3453.09252800226,3503.55026688858,3680.64551727724,3549.70758394618,3807.56293124552,4184.43974867497,4417.00127135363,4716.48612542727,5029.80095281745,4428.38153333557,4809.977380312,5232.63644918132,5340.83333232158,5124.21301411137,4975.11325459872,5062.8955502426,5009.79448724295,5259.31332766957,5578.10347525832,5607.24299266608,4879.44025773374
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.062,50.627,50.667,50.265,50.111,49.914,49.968,50.318,50.064,49.522,49.19,49.051,48.457,48.157,48.163,48.285,48.401,48.389,48.36,48.438,48.34,48.089,48.028,48.739,49.176,49.409,50.208,51.031,52.368,53.24,53.09
Japan,JPN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Population, total",SP.POP.TOTL,123478000,123964000,124425000,124829000,125178000,125472000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,127076000,126972000,126811000,126633000,126261000
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,25801.3950393094,29428.4289039469,31992.7902119161,36345.2441262708,39933.5150564874,44197.6191013908,39150.0396308089,35638.2319556941,32423.7556133801,36610.1683163197,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,11.081,11.229,11.386,11.465,11.536,11.604,11.627,11.66,11.703,11.764,11.845,11.289,11.892,10.852,11.116,11.382,11.579,14.367,13.939,14.589,14.464,14.424,13.864,12.946,12.283,13.599,15.052,16.612,14.649,13.685,14.974
Jordan,JOR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,77.5918,77.75032,..,80.60307,81.06448,79.77811,78.06321,80.60289,..,81.50343,..,..,77.95699,..,70.79185,69.31232,..,..,62.83679,63.52398,..,..
Jordan,JOR,"Population, total",SP.POP.TOTL,3621908,3915149,4127693,4348020,4561406,4752096,4912516,5046285,5164284,5276444,5386945,5498894,5616066,5741828,5882061,6029587,6427371,6827227,6989866,7141753,7297043,7480424,7587127,7991809,8791710,9544729,10006367,10234226,10462306,10671891,10865228
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1148.59005469899,1109.65564611997,1286.6347360596,1289.4145431007,1367.18721776691,1415.71151592128,1410.17424189419,1435.87593846863,1532.11380395602,1544.58750592979,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,64.956,65.006,64.918,64.848,64.89,64.892,64.775,64.792,65.06,65.307,65.381,65.298,65.17,64.784,64.113,64.462,64.849,65.337,65.969,66.259,66.691,67.139,67.479,67.812,68.016,68.016,67.953,68.003,68.028,68.035,66.527
Kazakhstan,KAZ,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,91.21754,..,..,..,..,..,94.73657,..,..,..,92.86819,93.25123,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,17154054,17278600,17332625,17274487,17043771,16730536,16416027,16043251,15647785,15455874,15501103,15575550,15656677,15747380,15850159,15968117,16103716,16257214,16426525,16619846,16836810,17066002,17306106,17556502,17816285,18084169,18363600,18651931,18932727,19209555,19482117
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1570.00883112591,1442.42455540825,1437.59848100913,1355.13493859139,1246.83633018218,1217.79138769863,1281.39152895397,1381.63593295187,1414.59289652597,1091.54727722159,1180.0444563226,1422.27331810957,1573.55219932325,1958.02050246511,2722.47407755402,3577.35804001782,5030.13494711519,6449.43931096532,8123.54705891736,6938.01175663001,8793.07589980782,11287.1464926039,12018.7966527993,13478.459627612,12427.7094576939,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,69.961,70.001,70.043,70.091,70.144,70.197,70.249,70.302,70.356,70.418,70.475,70.532,70.589,70.646,70.704,70.761,70.819,70.878,70.937,70.996,71.055,71.115,71.175,71.235,71.296,71.357,71.417,68.685,65.814,62.817,62.108
Kenya,KEN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,32.51224,..,33.96011,35.10269,38.50494,40.31582,40.22798,40.92977,46.66194,45.79807,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Population, total",SP.POP.TOTL,22892651,23646514,24382460,25117188,25857130,26601751,27344211,28101768,28888057,29733408,30642890,31619170,32629808,33652223,34713455,35796484,36904008,38036349,39206351,40408891,41598567,42758461,43888303,44986791,46051440,47088526,48139687,49197766,50207107,51202827,52217334
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,374.458992895562,344.722642127742,336.68139978696,228.998032843434,276.447871981244,340.064842175429,440.527078880876,466.723814611399,487.883239905452,433.721235701305,414.626365130846,410.700452474814,402.936385605382,442.898457253405,463.662781300121,523.456312433863,699.80237063381,840.201439476765,915.54435473604,1047.9678324485,1091.51873101194,1096.14499807675,1285.00536171512,1370.87885214659,1482.81566253497,1489.11959777284,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,73.59335,74.14503,72.94061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,74855,76367,77641,78841,80021,81234,82623,84147,85657,87126,88613,90335,92264,94175,96085,98035,100017,102068,104222,106467,108704,110647,112284,113838,115326,116815,118478,120275,122084,123921,126099
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,488.067527876014,540.125861123481,791.99610105394,747.75302075115,837.971706204,844.429605862723,985.885941426854,953.162998384941,874.484349123221,887.496019475758,845.367240231973,718.833787096781,810.10870037444,1020.50033851394,1083.2688987175,1161.78341739977,1123.19258990684,1352.57814048911,1410.62246914058,1316.62753853678,1522.10068744154,1771.12926848792,1843.55336349889,1772.08718317132,1736.70535682101,1639.85274740652,1742.66799324117,1853.05122713319,1912.73809378187,1750.9977188915,1751.7823197053
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,76.404,76.604,76.914,77.134,77.266,77.481,77.649,77.948,78.016,77.808,77.817,77.694,77.665,77.616,77.561,77.441,77.5,77.564,77.461,77.511,77.541,77.521,77.481,77.451,77.424,77.482,77.349,77.501,77.683,77.684,76.392
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,21112137,21428638,21750911,22073352,22393975,22669304,22895746,23110830,23311564,23497599,23665910,23815358,23943973,24090380,24254943,24396433,24524507,24646383,24764618,24878332,24987258,25097874,25211728,25329451,25451262,25575350,25698326,25817709,25931147,26037632,26136312
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.207,47.219,47.199,47.16,47.906,48.449,48.948,49.826,47.124,47.675,49.35,50.001,50.369,49.477,50.637,50.664,50.833,50.648,50.353,49.575,49.767,49.994,50.29,50.627,51.839,52.391,52.568,53.073,53.224,53.772,53.137
"Korea, Rep.",KOR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,86.89837,86.1317,..,..,..,95.90705,94.12812,93.74754,93.16661,92.98875,93.83554,93.80144,94.84258,95.74507,96.33713,94.97802,94.34829,93.45759,94.5104,94.7059,95.40711,96.28801,97.59765,98.09038,97.47823,97.87641,97.80743,..,..,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51585058,51764822,51836239
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,6609.99728316175,7636.9480638849,8126.66206183629,8884.91946408987,10385.3904572997,12564.7243743092,13402.994604707,12398.4904543462,8281.71948271445,10672.4475586765,12257.0206622345,11561.2071745115,13165.08362497,14672.8057539465,16496.1316167114,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23079.2601257735,25097.595426845,25459.1689000965,27179.5170146052,29252.9312377352,28737.4391706499,29280.4403170048,31600.7358741365,33447.1562836166,31902.4169048194,31721.2989141857
Kosovo,XKX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1973790,2005362,2039723,2072664,2105256,2137514,2168753,2197284,2078964,1871524,1802493,1820009,1829462,1826434,1822773,1818354,1813079,1807094,1800858,1794681,1788743,1791949,1807126,1818119,1812788,1788274,1777568,1791019,1797086,1788891,1790151
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2877.39331402724,2794.86699473069,2987.54519574464,3538.94759838576,3410.65550749316,3704.55872781672,3902.49424360946,3520.62850699375,3759.44959067104,4009.31799347588,4384.18624084947,4415.99716107514,4310.89065548799
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.064,40.901,40.512,41.003,42.309,43.109,43.595,43.687,43.786,43.937,44.177,44.533,45.016,45.617,45.921,46.087,46.028,46.049,46.272,46.689,47.287,48.147,48.889,49.289,49.539,49.648,49.532,49.588,49.386,49.28,46.126
Kuwait,KWT,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,46.43101,..,67.47845,..,96.75963,92.9054,..,83.99987,82.30239,81.66662,..,..,..,..,93.75522,91.94043,90.93286,87.59613,89.48552,87.4917,88.37848,87.03458,86.31032,88.71225,..,..,..,..,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,1684819,1351399,1634961,1672151,1664361,1681513,1730246,1787683,1844302,1900030,1954709,2008121,2059974,2109881,2157320,2236788,2364733,2507887,2651421,2795484,2943372,3132814,3337109,3507844,3665876,3834574,4004096,4154812,4323515,4442316,4400267
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,10937.5415268808,8147.10807329839,12146.19505586,14317.7209419057,14929.7441110335,16168.165602374,18201.0958607918,16977.3895620399,14066.9509572183,15853.6264423466,19296.3471698729,17374.2318664227,18512.7523035862,22690.655175144,27552.2827399787,36122.6142741227,42946.6374104066,45709.4132876371,55585.1889344442,37907.1001320042,39212.2522190461,49169.6063983139,52155.2225460479,49651.0439709448,44368.781373043,29882.2126867068,27323.6890643847,29047.6535822842,32067.9623689512,31707.8737464917,25236.0755520534
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.815,60.574,61.917,63.476,65.761,66.47,65.882,65.033,64.968,64.749,64.323,63.883,63.954,63.372,62.819,62.916,62.688,61.964,61.273,61.093,61.223,60.096,57.06,54.587,54.504,54.677,53.868,50.995,52.055,51.771,53.08
Kyrgyz Republic,KGZ,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.63853,80.81334,80.86449,80.67316,..,..,..,..,..,..,80.19315,80.74089,82.12617,82.93139,84.12084,..,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,4391236,4463634,4515400,4516777,4515069,4560454,4628438,4696421,4769015,4840422,4898362,4945073,4990704,5043308,5104713,5162640,5218373,5268385,5318729,5389643,5467059,5546587,5652076,5777150,5905848,6040036,6175338,6306696,6444079,6590211,6726596
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,605.798144966488,569.548584035047,512.766741120388,448.554190878232,372.481759948941,364.250365258345,394.856879614212,376.427930059811,345.137046084246,258.048055936976,279.621738464365,308.41129550148,321.726775366804,380.505828812441,433.233873286,476.548193640077,543.113512472219,721.771577544361,966.388569370494,870.198894546917,876.954476440354,1117.40174350185,1168.62244675446,1269.66303464348,1264.52668823891,1105.65193844261,1103.27489428412,1221.39046807082,1283.5203037417,1421.99927504102,1229.51766602907
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,60.304,60.233,60.103,59.956,59.71,59.512,59.318,59.12,59.032,58.812,58.652,58.495,58.334,58.169,57.998,57.81,57.589,57.408,57.228,57.065,56.884,56.724,56.574,56.433,56.308,56.199,56.105,56.02,57.046,58.085,58.619
Lao PDR,LAO,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,12.21068,12.4672,14.90033,..,..,17.92807,20.26841,22.5211,24.04737,25.75092,26.72843,30.00867,31.75193,32.1452,31.59431,32.74447,34.05004,35.6518,37.70622,38.42207,41.55887,45.48018,51.07426,54.81054,57.83282,59.29533,59.35568,..,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,4311955,4435118,4559646,4685060,4809220,4929409,5045678,5152011,5248266,5340784,5431212,5521482,5610889,5697945,5781626,5869523,5963200,6056236,6148969,6241642,6334194,6426590,6518978,6611385,6703172,6801645,6908802,7018147,7128045,7237636,7346533
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,200.7349054896,231.806227548139,247.345286150532,283.400573286349,320.968128951646,357.758162193406,371.341879197673,339.09319241187,243.923962451418,272.325307005412,318.749852236965,320.316005439568,313.350817148131,355.097216151461,409.296298284117,466.061506997741,579.391947440719,697.323013673925,885.747376088762,935.03237283283,1125.91610151261,1361.54704394913,1563.5650771337,1812.51774424651,1981.03910900473,2121.01339097363,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.069,52.825,52.341,52.088,51.684,51.387,51.153,52,51.577,49.841,48.977,49.944,51.07,50.516,50.405,50.386,51.945,52.909,54.841,54.357,53.73,52.909,54.088,53.773,53.301,54.029,54.863,55.064,55.639,55.474,55.844
Latvia,LVA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.48556,91.12484,91.55861,92.38653,92.11627,94.49153,93.89917,93.83779,94.71059,94.93903,..,..,..
Latvia,LVA,"Population, total",SP.POP.TOTL,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1913822,1900449
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,2256.77360387054,2360.1714816213,2609.89308697195,2893.79998716563,3063.89794599707,3278.17896440803,3504.61829462397,4003.60935783538,4914.57992829302,6109.73265186817,7283.78738127622,9211.7374468148,13370.9789452508,15677.6080864506,11996.0322729773,11188.4191700977,12902.574053337,13329.3499931271,14484.4715282132,15185.814581236,13321.9753140616,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,18.176,18.237,18.406,18.562,18.718,18.876,19.098,19.216,19.368,19.473,19.597,19.75,19.905,20.067,20.281,20.51,20.745,20.984,21.585,22.195,22.817,23.448,24.089,24.74,25.401,26.114,26.885,27.67,28.47,29.286,27.046
Lebanon,LBN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,3595175,3668912,3747371,3820647,3889799,3960735,4034781,4108405,4181281,4255277,4329340,4401918,4463504,4525508,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,789.526338484738,1278.42125745633,1559.38100628446,2078.63864215562,2467.76942720577,2958.74263957462,3393.05090749359,3834.0590787531,4124.85527892575,4086.93872789633,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,5912.04532820842,7090.85493856621,7625.81051551165,7834.96257108993,8406.98405608118,8162.37929361396,7577.6413302369,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397
